,Unnamed: 0,image_path,description,occasion
1336,1336,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Shirt/80.jpg,a white shirt with black trims and a black collar,Formal
1337,1337,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Shirt/221.jpg,a green and black plaid shirt with a white and black checkered pattern,General
1338,1338,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Shirt/219.jpg,a red and black plaid shirt with a white background,General
1339,1339,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Shirt/262.jpg,a blue and white plaid shirt with a white button down the front,General
1340,1340,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Shirt/179.jpg,the black jacket is hanging on a hanger,General
1341,1341,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Shirt/147.jpg,a black shirt hanging on a wall,General
1342,1342,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Shirt/357.jpg,a red shirt with black polka dots on it,General
1343,1343,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Shirt/425.jpg,a blue leather jacket hanging on a wooden door,General
1344,1344,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Shirt/241.jpg,a red and black plaid shirt hanging on a wall,General
1345,1345,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Shirt/430.jpg,a blue shirt hanging on a wall,General
1346,1346,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Shirt/409.jpg,a blue and black plaid shirt hanging on a wall,General
1347,1347,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Shirt/230.jpg,a red and black plaid shirt hanging on a wall,General
1348,1348,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Shirt/93.jpg,a green and black plaid coat,General
1349,1349,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Shirt/38.jpg,a black and white shirt with white dai dai dai dai dai dai dai dai dai dai dai dai dai,General
1350,1350,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Shirt/355.jpg,a black and grey shirt with a black collar,Formal
1351,1351,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/427.jpg,a black tshirt with a red heart on the chest,General
1352,1352,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/496.jpg,a blue shirt with the m m logo on it,General
1353,1353,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/18.jpg,the grey top is a short sleeved top with a scooped hem,General
1354,1354,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/455.jpg,a grey tshirt with a white tag on the front,General
1355,1355,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/489.jpg,"a black tshirt with the logo of the band ' s band, the band ' s logo",General
1356,1356,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/407.jpg,a red tshirt with the word ' ' ' ' on it,General
1357,1357,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/169.jpg,a black tshirt with a yellow stripe on the front,General
1358,1358,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/189.jpg,a white tshirt with a blue sail on it,General
1359,1359,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/166.jpg,a grey tshirt with a white rabbit wearing headphones,General
1360,1360,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/358.jpg,bal bal bal bal bal bal bal bal bal bal bal bal bal bal bal bal bal bal bal bal,General
1361,1361,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/58.jpg,a yellow bag with a bird design on it,General
1362,1362,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/396.jpg,the black massacre tshirt,General
1363,1363,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/33.jpg,a black tshirt with a white angel on the chest,General
1364,1364,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/404.jpg,a black shirt with a white logo on it,General
1365,1365,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/107.jpg,a white bag on a wooden table,General
1366,1366,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/281.jpg,a red shirt with a skull and cross bones on it,General
1367,1367,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/492.jpg,a t shirt with the words coffee and a cup,General
1368,1368,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/132.jpg,a pink tshirt with a photo of the cast of the cast of the tv series,General
1369,1369,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/320.jpg,a blue shirt with a sail on it,General
1370,1370,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/502.jpg,a tshirt with a cartoon character on it,General
1371,1371,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/237.jpg,a white top with pink flowers on it,General
1372,1372,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/405.jpg,a black v - neck shirt with a white logo on the chest,General
1373,1373,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/9.jpg,a grey crop top with black trim,General
1374,1374,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/436.jpg,a white tshirt with the word ' ohh ' printed on it,General
1375,1375,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/216.jpg,a white shirt with blue flowers on it,General
1376,1376,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/342.jpg,a white shirt with a black and white mickey mouse face on it,General
1377,1377,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/259.jpg,ken ken ken ken ken ken ken ken ken ken ken ken ken ken ken ken ken ken ken ken,General
1378,1378,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/456.jpg,a red tshirt with the word dg on it,General
1379,1379,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/134.jpg,coffee person tshirt,General
1380,1380,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/389.jpg,a yellow tshirt with the words i ' m ' o ' o ' o ' o ',General
1381,1381,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/326.jpg,a red tie dye tshirt with a guitar on it,General
1382,1382,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/474.jpg,boys ' short - sleeve v - neck tshirt,General
1383,1383,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/83.jpg,a gray shirt laying on a red surface,General
1384,1384,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/369.jpg,a person holding a black shirt with a cam cam cam cam cam cam cam cam cam cam cam cam,General
1385,1385,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/484.jpg,versa versa tshirt grey,General
1386,1386,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/429.jpg,the e - s logo on a black tshirt,General
1387,1387,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/292.jpg,polo polo polo polo polo polo polo polo polo polo polo polo polo polo polo polo polo polo polo polo,General
1388,1388,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/121.jpg,the grey tee shirt is hanging on a white wall,General
1389,1389,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/144.jpg,a white shirt with a bunch of birds on it,General
1390,1390,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/116.jpg,a purple tshirt with the word beton on it,General
1391,1391,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/193.jpg,a black tshirt hanging on a white wall,General
1392,1392,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/372.jpg,a yellow shirt with a teddy bear on the beach,General
1393,1393,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/162.jpg,brazil women ' s v - neck tshirt,General
1394,1394,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/487.jpg,a yellow tshirt with the logo of the band,General
1395,1395,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/278.jpg,boys ' short - sleeve v - neck tshirt,General
1396,1396,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/12.jpg,a t shirt with a knife on it,General
1397,1397,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/157.jpg,a navy v - neck tshirt with a blue logo on the front,General
1398,1398,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/307.jpg,a pink tshirt with the korean flag and the words,General
1399,1399,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/402.jpg,bal bal bal bal bal bal bal bal bal bal bal bal bal bal bal bal bal bal bal bal,General
1400,1400,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/257.jpg,a black tshirt with a red heart on the chest,General
1401,1401,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/382.jpg,the day tee shirt,General
1402,1402,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/67.jpg,a white and black floral print shirt,General
1403,1403,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/114.jpg,a red shirt with surfboards on it,General
1404,1404,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/213.jpg,a white shirt with pink and yellow flowers on it,General
1405,1405,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/495.jpg,a white shirt with a pink bow on it,General
1406,1406,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/22.jpg,a yellow top with a v - neck and a short sleeve,General
1407,1407,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/178.jpg,a white tshirt with the word ' pla e puo ' printed on it,General
1408,1408,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/478.jpg,a white tshirt with the word g e on it,General
1409,1409,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/142.jpg,a black crop top with the words ' cra femino ' printed on it,General
1410,1410,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/46.jpg,a purple and blue ome shirt hanging on a wall,General
1411,1411,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/424.jpg,i ' m not afraid of the dark tshirt,General
1412,1412,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/159.jpg,the black tshirt is hanging on a hanger,General
1413,1413,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/493.jpg,a black tshirt with a blue and white graphic on the front,General
1414,1414,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/442.jpg,jordan jordan jordan jordan jordan jordan jordan jordan jordan jordan jordan jordan jordan jordan jordan jordan jordan jordan jordan jordan,General
1415,1415,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/314.jpg,a black tshirt with a picture of a man in a black shirt,General
1416,1416,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/353.jpg,vintage 80s golf tee shirt,General
1417,1417,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/299.jpg,a white tshirt with a photo of bob marley,General
1418,1418,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/215.jpg,a navy floral blouse with a white and red floral print,General
1419,1419,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/156.jpg,a gray tshirt with a black and white drawing of a man,General
1420,1420,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/202.jpg,striped tshirt,General
1421,1421,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/164.jpg,a black tshirt hanging on a white wall,General
1422,1422,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/400.jpg,a black tshirt with a skull and crossed swords on it,General
1423,1423,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/117.jpg,a green tshirt on a tile floor,General
1424,1424,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/354.jpg,a tshirt with the logo of the gurla,General
1425,1425,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/141.jpg,a black tshirt with a colorful butterfly on it,General
1426,1426,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/269.jpg,a green tshirt with a skull and a crown on it,General
1427,1427,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/379.jpg,dolcea tshirt grey,General
1428,1428,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/312.jpg,a black tshirt with a skeleton holding a gun,General
1429,1429,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/125.jpg,a white shirt with purple stripes on it,General
1430,1430,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/462.jpg,a tshirt with a colorful logo on it,General
1431,1431,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/469.jpg,a turquoise green tshirt with a small orange patch on the chest,General
1432,1432,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/99.jpg,a black bag with a skull on it,General
1433,1433,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/65.jpg,a pink shirt laying on a black surface,General
1434,1434,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/406.jpg,a blue shirt with a cartoon character on it,General
1435,1435,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/82.jpg,a pair of scissors and a white shirt,General
1436,1436,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/112.jpg,a white and red striped tshirt hanging on a hanger,General
1437,1437,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/274.jpg,a black t shirt with the word go on it,General
1438,1438,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/69.jpg,a white bag with a blue and purple design,General
1439,1439,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/422.jpg,a yellow shirt with a cartoon face on it,General
1440,1440,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/311.jpg,real madrid away shirt,General
1441,1441,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/39.jpg,tshirt with contrast,General
